"idcase","depvar","income","agehed","rooms","region","alt","ic","oc","chid"
794,FALSE,7,55,7,"mountn","gr",727.57,124.59,794
794,TRUE,7,55,7,"mountn","hp",652.9,171.6,794
795,FALSE,2,30,7,"scostl","ec",924.5,430.9,795
795,FALSE,2,30,7,"scostl","er",1084.8,387.32,795
795,TRUE,2,30,7,"scostl","gc",810.99,178.13,795
795,FALSE,2,30,7,"scostl","gr",925.52,153.2,795
795,FALSE,2,30,7,"scostl","hp",1085.5,254.87,795
796,FALSE,6,30,2,"ncostl","ec",583.76,352.96,796
796,FALSE,6,30,2,"ncostl","er",658.38,354.07,796
796,FALSE,6,30,2,"ncostl","gc",727.93,132.35,796
796,TRUE,6,30,2,"ncostl","gr",681.65,155.09,796
796,FALSE,6,30,2,"ncostl","hp",912.4,223.5,796
797,FALSE,2,55,6,"mountn","ec",944.95,474.58,797
797,FALSE,2,55,6,"mountn","er",1147.2,430.36,797
797,TRUE,2,55,6,"mountn","gc",873.49,165.72,797
797,FALSE,2,55,6,"mountn","gr",982.03,153.38,797
797,FALSE,2,55,6,"mountn","hp",1257.8,259.75,797
798,TRUE,3,50,4,"mountn","ec",708.19,368.24,798
798,FALSE,3,50,4,"mountn","er",757.77,324.3,798
798,FALSE,3,50,4,"mountn","gc",647.76,143.09,798
798,FALSE,3,50,4,"mountn","gr",772.11,122.1,798
798,FALSE,3,50,4,"mountn","hp",878.33,177.31,798
799,FALSE,5,40,2,"scostl","ec",711.34,502.98,799
799,FALSE,5,40,2,"scostl","er",794.42,384.54,799
799,TRUE,5,40,2,"scostl","gc",767.34,148.97,799
799,FALSE,5,40,2,"scostl","gr",881.08,149.03,799
799,FALSE,5,40,2,"scostl","hp",1046.7,202.2,799
800,FALSE,7,20,7,"mountn","ec",904.8,483.65,800
800,FALSE,7,20,7,"mountn","er",933.16,370.01,800
800,FALSE,7,20,7,"mountn","gc",735.47,151.18,800
800,TRUE,7,20,7,"mountn","gr",967.45,156.96,800
800,FALSE,7,20,7,"mountn","hp",1072.7,212.24,800
801,FALSE,6,55,7,"scostl","ec",832.63,556.88,801
801,FALSE,6,55,7,"scostl","er",965.96,434.92,801
801,TRUE,6,55,7,"scostl","gc",812.28,173.61,801
801,FALSE,6,55,7,"scostl","gr",881.62,155.83,801
801,FALSE,6,55,7,"scostl","hp",1012.2,206.75,801
802,FALSE,5,50,7,"valley","ec",736.37,443.31,802
802,FALSE,5,50,7,"valley","er",893.67,355.84,802
802,FALSE,5,50,7,"valley","gc",831.59,163.8,802
802,FALSE,5,50,7,"valley","gr",764.13,141.63,802
802,TRUE,5,50,7,"valley","hp",966.22,202.34,802
803,FALSE,7,35,7,"ncostl","ec",755.84,483.7,803
803,FALSE,7,35,7,"ncostl","er",912.42,424.58,803
803,FALSE,7,35,7,"ncostl","gc",820.42,160.34,803
803,TRUE,7,35,7,"ncostl","gr",901.27,145.76,803
803,FALSE,7,35,7,"ncostl","hp",1123.6,222.98,803
804,FALSE,6,30,2,"scostl","ec",932.63,396.5,804
804,FALSE,6,30,2,"scostl","er",1123.3,374.4,804
804,FALSE,6,30,2,"scostl","gc",739.45,150.59,804
804,TRUE,6,30,2,"scostl","gr",785.7,159.16,804
804,FALSE,6,30,2,"scostl","hp",1125.1,205.1,804
805,FALSE,3,20,4,"ncostl","ec",877.49,537.49,805
805,FALSE,3,20,4,"ncostl","er",1140.7,491.18,805
805,TRUE,3,20,4,"ncostl","gc",830.77,196.62,805
805,FALSE,3,20,4,"ncostl","gr",893.32,162.91,805
805,FALSE,3,20,4,"ncostl","hp",1109.3,251.42,805
806,FALSE,4,20,2,"mountn","ec",835.05,520.52,806
806,FALSE,4,20,2,"mountn","er",894.26,382.4,806
806,TRUE,4,20,2,"mountn","gc",811.28,175.73,806
806,FALSE,4,20,2,"mountn","gr",1091.4,155.85,806
806,FALSE,4,20,2,"mountn","hp",979.27,255.28,806
807,FALSE,3,35,5,"scostl","ec",894.63,553.7,807
807,FALSE,3,35,5,"scostl","er",1173.7,443.7,807
807,TRUE,3,35,5,"scostl","gc",832.41,194.76,807
807,FALSE,3,35,5,"scostl","gr",1002.1,173.94,807
807,FALSE,3,35,5,"scostl","hp",1003.9,237.55,807
808,FALSE,2,45,3,"ncostl","ec",738.95,332.99,808
808,TRUE,2,45,3,"ncostl","er",762.06,421.8,808
808,FALSE,2,45,3,"ncostl","gc",687.04,155.77,808
808,FALSE,2,45,3,"ncostl","gr",787.06,130.21,808
808,FALSE,2,45,3,"ncostl","hp",957.76,217.58,808
809,FALSE,7,25,5,"scostl","ec",729.29,424.31,809
809,FALSE,7,25,5,"scostl","er",859.23,374.71,809
809,TRUE,7,25,5,"scostl","gc",596.99,144.67,809
809,FALSE,7,25,5,"scostl","gr",759.04,145.49,809
809,FALSE,7,25,5,"scostl","hp",878.32,200.71,809
810,FALSE,6,30,6,"mountn","ec",728.25,361.91,810
810,FALSE,6,30,6,"mountn","er",803.77,333.79,810
810,TRUE,6,30,6,"mountn","gc",477.22,132.51,810
810,FALSE,6,30,6,"mountn","gr",736.96,115.46,810
810,FALSE,6,30,6,"mountn","hp",777.8,177.32,810
811,FALSE,3,50,2,"ncostl","ec",727.56,341.15,811
811,TRUE,3,50,2,"ncostl","er",825,298.12,811
811,FALSE,3,50,2,"ncostl","gc",554.59,138.58,811
811,FALSE,3,50,2,"ncostl","gr",640.95,125.61,811
811,FALSE,3,50,2,"ncostl","hp",659.38,152.14,811
812,FALSE,3,25,6,"scostl","ec",856.33,435.37,812
812,FALSE,3,25,6,"scostl","er",1131.5,480,812
812,TRUE,3,25,6,"scostl","gc",781.44,188.15,812
812,FALSE,3,25,6,"scostl","gr",1003.5,168.15,812
812,FALSE,3,25,6,"scostl","hp",1139,211.6,812
813,FALSE,3,35,7,"ncostl","ec",1170.2,678.67,813
813,FALSE,3,35,7,"ncostl","er",1417.8,608.93,813
813,TRUE,3,35,7,"ncostl","gc",948.78,217.01,813
813,FALSE,3,35,7,"ncostl","gr",1232.6,222.81,813
813,FALSE,3,35,7,"ncostl","hp",1366.3,318.58,813
814,FALSE,3,30,2,"ncostl","ec",677.33,413.43,814
814,FALSE,3,30,2,"ncostl","er",912.44,441.56,814
814,FALSE,3,30,2,"ncostl","gc",690.82,151.76,814
814,TRUE,3,30,2,"ncostl","gr",788.14,134.12,814
814,FALSE,3,30,2,"ncostl","hp",957.04,187,814
815,TRUE,7,50,6,"scostl","ec",769.68,490.98,815
815,FALSE,7,50,6,"scostl","er",766.79,399.15,815
815,FALSE,7,50,6,"scostl","gc",710.95,155.65,815
815,FALSE,7,50,6,"scostl","gr",705.41,147.03,815
815,FALSE,7,50,6,"scostl","hp",816.69,189.08,815
816,FALSE,3,45,2,"valley","ec",917.17,569.65,816
816,FALSE,3,45,2,"valley","er",1034.7,503.07,816
816,TRUE,3,45,2,"valley","gc",849.1,185.74,816
816,FALSE,3,45,2,"valley","gr",1114.1,156.82,816
816,FALSE,3,45,2,"valley","hp",1094.9,245.06,816
817,FALSE,6,20,6,"ncostl","ec",729.99,416.81,817
817,FALSE,6,20,6,"ncostl","er",653.97,283.8,817
817,TRUE,6,20,6,"ncostl","gc",530,147.85,817
817,FALSE,6,20,6,"ncostl","gr",769.92,127.44,817
817,FALSE,6,20,6,"ncostl","hp",833.33,181.93,817
818,FALSE,3,25,5,"valley","ec",906.88,498.23,818
818,FALSE,3,25,5,"valley","er",1183.1,468.62,818
818,FALSE,3,25,5,"valley","gc",966.81,166.78,818
818,TRUE,3,25,5,"valley","gr",1062.9,185.52,818
818,FALSE,3,25,5,"valley","hp",1112.5,263.42,818
819,FALSE,6,50,6,"scostl","ec",787.11,443.29,819
819,FALSE,6,50,6,"scostl","er",865.21,452.03,819
819,TRUE,6,50,6,"scostl","gc",774.51,140.73,819
819,FALSE,6,50,6,"scostl","gr",826.82,151.19,819
819,FALSE,6,50,6,"scostl","hp",993.97,208.96,819
820,FALSE,6,25,7,"valley","ec",758.53,374.5,820
820,FALSE,6,25,7,"valley","er",704.74,352.15,820
820,TRUE,6,25,7,"valley","gc",475.79,132.84,820
820,FALSE,6,25,7,"valley","gr",872.64,134.7,820
820,FALSE,6,25,7,"valley","hp",828.3,176.57,820
821,FALSE,4,35,3,"mountn","ec",891.55,550.17,821
821,TRUE,4,35,3,"mountn","er",1012.5,441.89,821
821,FALSE,4,35,3,"mountn","gc",946.66,179.89,821
821,FALSE,4,35,3,"mountn","gr",1072.4,138.92,821
821,FALSE,4,35,3,"mountn","hp",1228.5,203.62,821
822,FALSE,3,30,2,"ncostl","ec",1056.2,612.83,822
822,FALSE,3,30,2,"ncostl","er",1263.4,542.87,822
822,TRUE,3,30,2,"ncostl","gc",877.2,199.04,822
822,FALSE,3,30,2,"ncostl","gr",1097.9,194.55,822
822,FALSE,3,30,2,"ncostl","hp",1310.8,257.58,822
823,FALSE,5,65,4,"scostl","ec",765.5,549.13,823
823,FALSE,5,65,4,"scostl","er",1057.5,356.09,823
823,FALSE,5,65,4,"scostl","gc",621.16,170.4,823
823,TRUE,5,65,4,"scostl","gr",931.71,128.13,823
823,FALSE,5,65,4,"scostl","hp",997.07,220.93,823
824,FALSE,5,40,2,"scostl","ec",935.82,494.34,824
824,FALSE,5,40,2,"scostl","er",1023.5,542.33,824
824,TRUE,5,40,2,"scostl","gc",689.46,184.84,824
824,FALSE,5,40,2,"scostl","gr",964.8,131.14,824
824,FALSE,5,40,2,"scostl","hp",942.02,251.12,824
825,FALSE,6,50,7,"scostl","ec",654.82,322.45,825
825,FALSE,6,50,7,"scostl","er",622.99,367.1,825
825,TRUE,6,50,7,"scostl","gc",660.44,139.85,825
825,FALSE,6,50,7,"scostl","gr",747.48,140.47,825
825,FALSE,6,50,7,"scostl","hp",808.06,173.95,825
826,FALSE,7,40,3,"ncostl","ec",1060.4,551.32,826
826,FALSE,7,40,3,"ncostl","er",1304.7,589.81,826
826,TRUE,7,40,3,"ncostl","gc",1063,191.84,826
826,FALSE,7,40,3,"ncostl","gr",1270.2,206.01,826
826,FALSE,7,40,3,"ncostl","hp",1216.8,283.11,826
827,FALSE,6,25,3,"scostl","ec",904.44,508.9,827
827,FALSE,6,25,3,"scostl","er",1078.2,468.3,827
827,TRUE,6,25,3,"scostl","gc",830.48,194.03,827
827,FALSE,6,25,3,"scostl","gr",1194.7,174.34,827
827,FALSE,6,25,3,"scostl","hp",1255.5,263.26,827
828,FALSE,6,20,2,"ncostl","ec",754.59,328.42,828
828,FALSE,6,20,2,"ncostl","er",972.28,338.7,828
828,FALSE,6,20,2,"ncostl","gc",726.24,176.77,828
828,FALSE,6,20,2,"ncostl","gr",726.99,136.87,828
828,TRUE,6,20,2,"ncostl","hp",864.3,201.13,828
829,FALSE,5,50,5,"scostl","ec",877.16,492.06,829
829,TRUE,5,50,5,"scostl","er",1050.2,414.36,829
829,FALSE,5,50,5,"scostl","gc",804.87,189.26,829
829,FALSE,5,50,5,"scostl","gr",840.49,165.84,829
829,FALSE,5,50,5,"scostl","hp",1157.3,232.99,829
830,FALSE,4,40,2,"ncostl","ec",705.33,497.8,830
830,FALSE,4,40,2,"ncostl","er",907.67,417.63,830
830,TRUE,4,40,2,"ncostl","gc",793.66,177.64,830
830,FALSE,4,40,2,"ncostl","gr",901.97,140.32,830
830,FALSE,4,40,2,"ncostl","hp",948.44,215.16,830
831,FALSE,6,50,6,"scostl","ec",907.46,472.23,831
831,FALSE,6,50,6,"scostl","er",907.25,400.73,831
831,TRUE,6,50,6,"scostl","gc",808.69,175.92,831
831,FALSE,6,50,6,"scostl","gr",991.35,154.79,831
831,FALSE,6,50,6,"scostl","hp",991.34,220.88,831
832,FALSE,4,40,6,"ncostl","ec",1035.7,507.55,832
832,FALSE,4,40,6,"ncostl","er",1017.8,459.52,832
832,TRUE,4,40,6,"ncostl","gc",860.04,192.27,832
832,FALSE,4,40,6,"ncostl","gr",1018.6,170.56,832
832,FALSE,4,40,6,"ncostl","hp",1116.2,274.98,832
833,FALSE,4,55,7,"valley","ec",778.12,474.3,833
833,FALSE,4,55,7,"valley","er",985.2,469.55,833
833,TRUE,4,55,7,"valley","gc",796.59,182.61,833
833,FALSE,4,55,7,"valley","gr",922.45,146.43,833
833,FALSE,4,55,7,"valley","hp",1042.6,205.23,833
834,FALSE,2,65,5,"scostl","ec",952.24,502.64,834
834,FALSE,2,65,5,"scostl","er",891.76,471.25,834
834,TRUE,2,65,5,"scostl","gc",781.83,172.67,834
834,FALSE,2,65,5,"scostl","gr",1029.5,166.61,834
834,FALSE,2,65,5,"scostl","hp",1093.4,253.39,834
835,FALSE,4,45,7,"scostl","ec",987.31,511.79,835
835,FALSE,4,45,7,"scostl","er",1157.5,515.98,835
835,FALSE,4,45,7,"scostl","gc",949.51,198.34,835
835,TRUE,4,45,7,"scostl","gr",1049.6,180.18,835
835,FALSE,4,45,7,"scostl","hp",1170.5,290.36,835
836,FALSE,2,65,2,"valley","ec",710.32,449.31,836
836,FALSE,2,65,2,"valley","er",910.15,431.4,836
836,TRUE,2,65,2,"valley","gc",723.49,192.59,836
836,FALSE,2,65,2,"valley","gr",979.76,159.59,836
836,FALSE,2,65,2,"valley","hp",912.83,226.68,836
837,FALSE,3,25,7,"scostl","ec",813.24,397.69,837
837,TRUE,3,25,7,"scostl","er",809.95,456.81,837
837,FALSE,3,25,7,"scostl","gc",723.83,124.44,837
837,FALSE,3,25,7,"scostl","gr",903.86,136.58,837
837,FALSE,3,25,7,"scostl","hp",925.73,179.2,837
838,FALSE,3,40,3,"ncostl","ec",915.55,464.41,838
838,FALSE,3,40,3,"ncostl","er",1105.8,456.11,838
838,TRUE,3,40,3,"ncostl","gc",789.32,177.37,838
838,FALSE,3,40,3,"ncostl","gr",898.37,141.03,838
838,FALSE,3,40,3,"ncostl","hp",906.63,202.36,838
839,FALSE,2,35,7,"ncostl","ec",832.4,427.65,839
839,TRUE,2,35,7,"ncostl","er",993.83,419.13,839
839,FALSE,2,35,7,"ncostl","gc",802.93,161.34,839
839,FALSE,2,35,7,"ncostl","gr",872.17,143.51,839
839,FALSE,2,35,7,"ncostl","hp",1078.7,215.73,839
840,TRUE,7,35,7,"ncostl","ec",690.63,399.7,840
840,FALSE,7,35,7,"ncostl","er",890.9,364.47,840
840,FALSE,7,35,7,"ncostl","gc",708.11,163.56,840
840,FALSE,7,35,7,"ncostl","gr",845.66,143.39,840
840,FALSE,7,35,7,"ncostl","hp",962.38,208.75,840
841,FALSE,6,45,5,"ncostl","ec",924.76,591.39,841
841,FALSE,6,45,5,"ncostl","er",1175.6,498.88,841
841,TRUE,6,45,5,"ncostl","gc",929.63,171.22,841
841,FALSE,6,45,5,"ncostl","gr",1046,175.77,841
841,FALSE,6,45,5,"ncostl","hp",1112.1,260.64,841
842,FALSE,2,35,2,"ncostl","ec",782.23,497.11,842
842,FALSE,2,35,2,"ncostl","er",979.25,427.71,842
842,TRUE,2,35,2,"ncostl","gc",839.87,155.82,842
842,FALSE,2,35,2,"ncostl","gr",905.45,183.67,842
842,FALSE,2,35,2,"ncostl","hp",1017.2,265.05,842
843,FALSE,6,20,3,"mountn","ec",1052.2,619.79,843
843,FALSE,6,20,3,"mountn","er",1293.8,532.39,843
843,TRUE,6,20,3,"mountn","gc",983.2,226.87,843
843,FALSE,6,20,3,"mountn","gr",1166.9,190.59,843
843,FALSE,6,20,3,"mountn","hp",1341.5,282.54,843
844,FALSE,2,35,5,"mountn","ec",915.47,476.87,844
844,FALSE,2,35,5,"mountn","er",1026.3,478.02,844
844,TRUE,2,35,5,"mountn","gc",735.49,179.62,844
844,FALSE,2,35,5,"mountn","gr",1070.3,183.75,844
844,FALSE,2,35,5,"mountn","hp",1046.4,253.8,844
845,FALSE,2,30,4,"scostl","ec",591.07,388.86,845
845,FALSE,2,30,4,"scostl","er",733.76,307.86,845
845,TRUE,2,30,4,"scostl","gc",622.31,113.48,845
845,FALSE,2,30,4,"scostl","gr",704.23,113.96,845
845,FALSE,2,30,4,"scostl","hp",797.67,156.76,845
846,FALSE,6,35,6,"ncostl","ec",580.45,338.86,846
846,FALSE,6,35,6,"ncostl","er",777.04,324.82,846
846,TRUE,6,35,6,"ncostl","gc",555.5,157.36,846
846,FALSE,6,35,6,"ncostl","gr",696.66,116.66,846
846,FALSE,6,35,6,"ncostl","hp",886.69,157.44,846
847,FALSE,4,65,4,"mountn","ec",654.78,406.8,847
847,FALSE,4,65,4,"mountn","er",849.56,332.3,847
847,TRUE,4,65,4,"mountn","gc",646.26,161.06,847
847,FALSE,4,65,4,"mountn","gr",837.59,128.55,847
847,FALSE,4,65,4,"mountn","hp",915.44,174.81,847
848,FALSE,3,60,2,"mountn","ec",951.81,527.23,848
848,FALSE,3,60,2,"mountn","er",1138.7,473.51,848
848,FALSE,3,60,2,"mountn","gc",879.67,179.01,848
848,TRUE,3,60,2,"mountn","gr",927.71,145.2,848
848,FALSE,3,60,2,"mountn","hp",968.36,241.84,848
849,FALSE,3,55,3,"scostl","ec",849.29,533.02,849
849,FALSE,3,55,3,"scostl","er",1255.9,505.73,849
849,TRUE,3,55,3,"scostl","gc",745.67,166.62,849
849,FALSE,3,55,3,"scostl","gr",954.98,163.05,849
849,FALSE,3,55,3,"scostl","hp",849,270.06,849
850,FALSE,3,60,5,"valley","ec",752.82,411.68,850
850,FALSE,3,60,5,"valley","er",845.15,409.64,850
850,FALSE,3,60,5,"valley","gc",745.19,147.81,850
850,TRUE,3,60,5,"valley","gr",776.26,152.05,850
850,FALSE,3,60,5,"valley","hp",814.05,192.09,850
851,TRUE,5,60,4,"scostl","ec",657.91,420.94,851
851,FALSE,5,60,4,"scostl","er",843.31,314.53,851
851,FALSE,5,60,4,"scostl","gc",648.47,150.81,851
851,FALSE,5,60,4,"scostl","gr",793.48,125.69,851
851,FALSE,5,60,4,"scostl","hp",909.71,155.34,851
852,FALSE,7,40,3,"scostl","ec",645.62,429.1,852
852,FALSE,7,40,3,"scostl","er",931.4,424.19,852
852,TRUE,7,40,3,"scostl","gc",626,157.71,852
852,FALSE,7,40,3,"scostl","gr",766.75,159.19,852
852,FALSE,7,40,3,"scostl","hp",985.66,190.01,852
853,FALSE,3,25,7,"scostl","ec",818.47,449.25,853
853,TRUE,3,25,7,"scostl","er",1029.8,396.42,853
853,FALSE,3,25,7,"scostl","gc",925.62,177.94,853
853,FALSE,3,25,7,"scostl","gr",1026.7,146.26,853
853,FALSE,3,25,7,"scostl","hp",915.46,195.1,853
854,FALSE,5,40,6,"scostl","ec",925.21,539.42,854
854,FALSE,5,40,6,"scostl","er",1165.4,546.72,854
854,TRUE,5,40,6,"scostl","gc",827.49,199.15,854
854,FALSE,5,40,6,"scostl","gr",1011.7,169.93,854
854,FALSE,5,40,6,"scostl","hp",1184.3,271.07,854
855,FALSE,5,40,4,"valley","ec",711.15,392.77,855
855,FALSE,5,40,4,"valley","er",871.97,333.96,855
855,TRUE,5,40,4,"valley","gc",624.08,164.85,855
855,FALSE,5,40,4,"valley","gr",684.38,139.61,855
855,FALSE,5,40,4,"valley","hp",965.76,201.45,855
856,FALSE,4,60,2,"scostl","ec",977.86,528.5,856
856,FALSE,4,60,2,"scostl","er",963.42,382.22,856
856,TRUE,4,60,2,"scostl","gc",722.01,165.42,856
856,FALSE,4,60,2,"scostl","gr",876.33,149.29,856
856,FALSE,4,60,2,"scostl","hp",961.99,170.5,856
857,FALSE,5,20,6,"scostl","ec",884.21,512.44,857
857,FALSE,5,20,6,"scostl","er",1156.5,561.26,857
857,TRUE,5,20,6,"scostl","gc",760.92,165.12,857
857,FALSE,5,20,6,"scostl","gr",1034.7,181.12,857
857,FALSE,5,20,6,"scostl","hp",912.78,235.69,857
858,FALSE,6,30,3,"scostl","ec",814.93,487.89,858
858,FALSE,6,30,3,"scostl","er",1150.3,439.69,858
858,TRUE,6,30,3,"scostl","gc",753.74,132.03,858
858,FALSE,6,30,3,"scostl","gr",894.49,144.71,858
858,FALSE,6,30,3,"scostl","hp",960.73,221.9,858
859,FALSE,6,30,7,"ncostl","ec",790.7,522.26,859
859,TRUE,6,30,7,"ncostl","er",1058,371.87,859
859,FALSE,6,30,7,"ncostl","gc",830.52,179.03,859
859,FALSE,6,30,7,"ncostl","gr",1070.3,150.59,859
859,FALSE,6,30,7,"ncostl","hp",1105.5,224.94,859
860,FALSE,2,60,6,"scostl","ec",832.93,468.98,860
860,TRUE,2,60,6,"scostl","er",1080.6,421.12,860
860,FALSE,2,60,6,"scostl","gc",799.8,173.56,860
860,FALSE,2,60,6,"scostl","gr",855.43,127.75,860
860,FALSE,2,60,6,"scostl","hp",970.78,201.57,860
861,FALSE,3,45,3,"ncostl","ec",869.97,564.6,861
861,FALSE,3,45,3,"ncostl","er",1080.4,458.06,861
861,TRUE,3,45,3,"ncostl","gc",871.19,185.92,861
861,FALSE,3,45,3,"ncostl","gr",1000,175.46,861
861,FALSE,3,45,3,"ncostl","hp",1057.3,241,861
862,FALSE,6,55,2,"scostl","ec",772.97,503.56,862
862,FALSE,6,55,2,"scostl","er",1042.4,546.55,862
862,TRUE,6,55,2,"scostl","gc",743.66,179.04,862
862,FALSE,6,55,2,"scostl","gr",949.82,148.62,862
862,FALSE,6,55,2,"scostl","hp",1020.2,218.58,862
863,FALSE,4,40,4,"valley","ec",861.66,548.46,863
863,FALSE,4,40,4,"valley","er",973.06,467.52,863
863,TRUE,4,40,4,"valley","gc",883.55,187.96,863
863,FALSE,4,40,4,"valley","gr",942.77,166,863
863,FALSE,4,40,4,"valley","hp",1121.9,239.48,863
864,FALSE,6,40,7,"ncostl","ec",971.8,536.39,864
864,FALSE,6,40,7,"ncostl","er",943.57,489.88,864
864,TRUE,6,40,7,"ncostl","gc",836.6,181.28,864
864,FALSE,6,40,7,"ncostl","gr",971.42,168.54,864
864,FALSE,6,40,7,"ncostl","hp",1198.3,249.31,864
865,FALSE,2,50,5,"scostl","ec",774.22,395.43,865
865,FALSE,2,50,5,"scostl","er",865.61,406.45,865
865,TRUE,2,50,5,"scostl","gc",648.85,165.03,865
865,FALSE,2,50,5,"scostl","gr",946.86,160.66,865
865,FALSE,2,50,5,"scostl","hp",1027.1,204.67,865
866,TRUE,7,30,5,"scostl","ec",717.59,465.46,866
866,FALSE,7,30,5,"scostl","er",863.93,343.59,866
866,FALSE,7,30,5,"scostl","gc",710.05,174.99,866
866,FALSE,7,30,5,"scostl","gr",806.49,142.04,866
866,FALSE,7,30,5,"scostl","hp",1033.3,182.8,866
867,FALSE,7,60,4,"scostl","ec",1068.1,644.72,867
867,FALSE,7,60,4,"scostl","er",1328,537.88,867
867,TRUE,7,60,4,"scostl","gc",944.4,234.88,867
867,FALSE,7,60,4,"scostl","gr",1186.8,222.44,867
867,FALSE,7,60,4,"scostl","hp",1429,275.04,867
868,FALSE,4,20,5,"ncostl","ec",902.09,586.83,868
868,FALSE,4,20,5,"ncostl","er",1057.7,520.26,868
868,TRUE,4,20,5,"ncostl","gc",824.71,188.34,868
868,FALSE,4,20,5,"ncostl","gr",975.56,143.07,868
868,FALSE,4,20,5,"ncostl","hp",1154.6,238.08,868
869,FALSE,7,25,3,"valley","ec",779.6,424.11,869
869,FALSE,7,25,3,"valley","er",988.55,364.14,869
869,TRUE,7,25,3,"valley","gc",669.94,131.08,869
869,FALSE,7,25,3,"valley","gr",767.82,124.81,869
869,FALSE,7,25,3,"valley","hp",928.26,222.49,869
870,FALSE,2,65,7,"ncostl","ec",956.44,600.36,870
870,FALSE,2,65,7,"ncostl","er",1132,535.72,870
870,TRUE,2,65,7,"ncostl","gc",852.54,202,870
870,FALSE,2,65,7,"ncostl","gr",1041,169.01,870
870,FALSE,2,65,7,"ncostl","hp",1090.6,251.82,870
871,FALSE,5,60,7,"scostl","ec",890.78,449.53,871
871,FALSE,5,60,7,"scostl","er",989.09,476.67,871
871,TRUE,5,60,7,"scostl","gc",793.04,191.91,871
871,FALSE,5,60,7,"scostl","gr",973.17,151.93,871
871,FALSE,5,60,7,"scostl","hp",1119.6,249.48,871
872,FALSE,6,20,2,"valley","ec",783.42,490.8,872
872,TRUE,6,20,2,"valley","er",685.23,403.77,872
872,FALSE,6,20,2,"valley","gc",708.36,139.69,872
872,FALSE,6,20,2,"valley","gr",847.27,128.23,872
872,FALSE,6,20,2,"valley","hp",1017,177.47,872
873,FALSE,4,55,2,"scostl","ec",863.74,535.78,873
873,FALSE,4,55,2,"scostl","er",980.36,401.12,873
873,FALSE,4,55,2,"scostl","gc",787.45,182.42,873
873,TRUE,4,55,2,"scostl","gr",843.15,159.28,873
873,FALSE,4,55,2,"scostl","hp",1045.9,234.53,873
874,FALSE,3,55,7,"mountn","ec",984.2,511.66,874
874,FALSE,3,55,7,"mountn","er",1121.1,440.56,874
874,TRUE,3,55,7,"mountn","gc",1057,187.33,874
874,FALSE,3,55,7,"mountn","gr",1054,194.83,874
874,FALSE,3,55,7,"mountn","hp",1204,222.32,874
875,FALSE,4,55,5,"valley","ec",689.48,435.31,875
875,FALSE,4,55,5,"valley","er",840.17,367.35,875
875,TRUE,4,55,5,"valley","gc",712.09,130.65,875
875,FALSE,4,55,5,"valley","gr",851.35,129.66,875
875,FALSE,4,55,5,"valley","hp",1069.5,189.11,875
876,FALSE,5,30,6,"scostl","ec",896.96,502.7,876
876,FALSE,5,30,6,"scostl","er",966.41,413.28,876
876,FALSE,5,30,6,"scostl","gc",691.55,170.59,876
876,FALSE,5,30,6,"scostl","gr",838.51,163.04,876
876,TRUE,5,30,6,"scostl","hp",1096.7,224.85,876
877,FALSE,2,20,2,"scostl","ec",838.66,497.31,877
877,FALSE,2,20,2,"scostl","er",1175.4,441.66,877
877,FALSE,2,20,2,"scostl","gc",800.5,183.02,877
877,FALSE,2,20,2,"scostl","gr",995.08,163.9,877
877,TRUE,2,20,2,"scostl","hp",1126.4,212.41,877
878,FALSE,4,65,6,"valley","ec",788,474.65,878
878,FALSE,4,65,6,"valley","er",1117.6,413.51,878
878,TRUE,4,65,6,"valley","gc",770.66,122.1,878
878,FALSE,4,65,6,"valley","gr",893.37,146.55,878
878,FALSE,4,65,6,"valley","hp",1001.9,196.89,878
879,FALSE,4,20,4,"scostl","ec",923.13,566.6,879
879,FALSE,4,20,4,"scostl","er",1265.8,555.4,879
879,TRUE,4,20,4,"scostl","gc",983.02,198.94,879
879,FALSE,4,20,4,"scostl","gr",1043.4,205.34,879
879,FALSE,4,20,4,"scostl","hp",1281.4,271.98,879
880,FALSE,5,55,6,"valley","ec",940.1,569.59,880
880,FALSE,5,55,6,"valley","er",1148.6,368.85,880
880,TRUE,5,55,6,"valley","gc",796.82,167.5,880
880,FALSE,5,55,6,"valley","gr",873.23,166.97,880
880,FALSE,5,55,6,"valley","hp",1094.3,214.24,880
881,FALSE,5,40,2,"scostl","ec",993.93,502.32,881
881,TRUE,5,40,2,"scostl","er",1067.5,504.76,881
881,FALSE,5,40,2,"scostl","gc",926.85,207.64,881
881,FALSE,5,40,2,"scostl","gr",1161.4,202.06,881
881,FALSE,5,40,2,"scostl","hp",1219.5,233.26,881
882,FALSE,7,60,5,"valley","ec",711.93,448.49,882
882,FALSE,7,60,5,"valley","er",972.16,442.68,882
882,TRUE,7,60,5,"valley","gc",983.79,177.69,882
882,FALSE,7,60,5,"valley","gr",1016.2,162.07,882
882,FALSE,7,60,5,"valley","hp",1102.8,235.29,882
883,FALSE,5,25,3,"scostl","ec",722.87,525.68,883
883,FALSE,5,25,3,"scostl","er",1169.7,345.57,883
883,TRUE,5,25,3,"scostl","gc",751.76,149.62,883
883,FALSE,5,25,3,"scostl","gr",853.43,138.29,883
883,FALSE,5,25,3,"scostl","hp",1026.3,215.11,883
884,FALSE,6,55,4,"mountn","ec",805.08,437.34,884
884,FALSE,6,55,4,"mountn","er",996.96,397.86,884
