id,nearc2,nearc4,nearc4a,nearc4b,educ,age,south,famed,black,smsa,wage76,wage78,wage80,kww,iq,lwage76,lwage78,lwage80
4427,0,1,0,1,11,29,1,8,1,1,NA,644,510,34,62,NA,6.467698726,6.234410726
4428,0,1,0,1,12,29,1,8,1,0,229,346,462,20,76,5.433722004,5.846438775,6.135564891
4429,0,1,0,1,12,27,1,8,1,0,220,300,370,31,73,5.393627546,5.703782475,5.913503006
4431,0,1,0,1,12,29,1,8,1,0,310,502,596,26,62,5.736572297,6.21860012,6.390240667
4433,0,1,0,1,12,24,1,9,1,1,320,413,402,28,76,5.768320996,6.023447593,5.996452089
4434,0,1,0,1,12,27,1,7,1,0,303,381,418,26,76,5.713732806,5.942799375,6.035481433
4437,0,1,0,1,13,26,1,6,0,0,450,700,NA,36,104,6.109247583,6.551080335,NA
4438,0,1,0,1,12,29,1,7,1,1,753,879,583,29,NA,6.624065228,6.778784898,6.368187186
4439,0,1,0,1,11,27,1,8,0,0,NA,273,526,32,NA,NA,5.609471795,6.265301213
4440,0,1,0,1,12,26,1,8,0,0,438,550,NA,35,103,6.08221891,6.309918278,NA
4442,0,1,0,1,11,28,1,8,1,0,325,350,475,27,NA,5.783825182,5.857933154,6.163314804
4444,0,1,0,1,16,32,1,4,0,0,846,937,1133,44,106,6.74051936,6.842683282,7.032624261
4445,0,1,0,1,14,26,1,2,0,0,313,379,529,49,112,5.746203191,5.937536205,6.270988432
4446,0,1,0,1,13,34,1,6,0,1,479,565,NA,38,NA,6.171700597,6.336825731,NA
4448,0,1,0,1,12,31,1,7,0,1,429,528,681,24,94,6.061456919,6.269096284,6.523562306
4449,0,1,0,1,14,29,1,7,0,1,490,590,598,25,83,6.194405391,6.380122537,6.393590754
4450,0,1,0,1,12,24,1,7,0,1,361,560,700,34,NA,5.888877958,6.327936784,6.551080335
4451,0,1,0,1,14,33,1,8,0,1,400,378,538,40,91,5.991464547,5.934894196,6.28785856
4454,0,1,0,1,12,24,1,8,1,1,423,217,417,30,NA,6.047372179,5.379897354,6.033086222
4457,0,1,0,1,11,33,1,9,1,0,NA,265,360,16,NA,NA,5.579729826,5.886104031
4458,0,1,0,1,12,27,1,8,1,0,311,330,310,12,NA,5.739792912,5.799092654,5.736572297
4459,0,1,0,1,11,27,1,8,1,0,271,322,337,12,NA,5.602118821,5.774551546,5.82008293
4461,0,1,0,1,18,26,1,3,1,1,385,559,NA,33,NA,5.953243334,6.326149473,NA
4462,0,1,0,1,16,24,1,3,1,1,529,625,697,18,NA,6.270988432,6.43775165,6.546785411
4463,0,1,0,1,12,25,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4464,0,1,0,1,11,31,1,8,0,0,700,800,950,29,81,6.551080335,6.684611728,6.856461985
4465,0,1,0,1,9,32,1,8,0,0,NA,NA,900,33,NA,NA,NA,6.802394763
4466,0,1,0,1,15,28,1,6,0,0,NA,NA,NA,41,115,NA,NA,NA
4467,0,1,0,1,10,32,1,8,0,0,381,467,600,15,87,5.942799375,6.146329258,6.396929655
4468,0,1,0,1,11,34,1,9,1,0,46,375,570,10,71,3.828641396,5.926926026,6.345636361
4470,0,1,0,1,12,28,1,3,0,0,465,782,960,36,118,6.142037406,6.661854741,6.866933284
4471,0,1,0,1,10,34,1,8,0,0,400,447,433,37,NA,5.991464547,6.102558595,6.070737728
4473,0,1,0,1,10,33,1,8,0,0,455,625,700,38,NA,6.120297419,6.43775165,6.551080335
4476,0,0,0,0,12,24,1,9,1,0,260,NA,315,20,NA,5.560681631,NA,5.752572639
4477,0,0,0,0,13,28,1,8,1,1,705,823,1038,26,NA,6.558197803,6.712956201,6.945051064
4479,0,0,0,0,12,26,1,8,0,0,NA,323,NA,24,NA,NA,5.777652323,NA
4480,0,0,0,0,12,25,1,8,0,0,NA,566,850,26,NA,NA,6.338594078,6.745236349
4482,0,0,0,0,13,30,1,9,0,0,417,NA,NA,45,74,6.033086222,NA,NA
4486,0,0,0,0,11,27,1,4,1,0,250,203,335,14,NA,5.521460918,5.313205979,5.814130532
4488,0,0,0,0,12,24,1,9,1,0,460,455,375,28,NA,6.131226489,6.120297419,5.926926026
4489,0,0,0,0,8,26,1,9,1,0,325,NA,346,19,NA,5.783825182,NA,5.846438775
4490,0,0,0,0,9,25,1,9,1,0,275,271,430,15,NA,5.616771098,5.602118821,6.063785209
4491,0,0,0,0,12,26,1,9,1,0,325,420,NA,18,NA,5.783825182,6.040254711,NA
4492,0,0,0,0,15,25,1,9,1,1,300,438,552,20,NA,5.703782475,6.08221891,6.313548046
4493,0,0,0,0,8,31,1,9,1,0,250,275,NA,17,NA,5.521460918,5.616771098,NA
4495,0,0,0,0,12,28,1,7,0,0,288,NA,NA,39,NA,5.66296048,NA,NA
4497,0,0,0,0,13,28,1,8,1,1,550,563,521,16,85,6.309918278,6.333279628,6.255750042
4500,0,0,0,0,12,33,1,3,0,0,429,481,641,38,NA,6.061456919,6.17586727,6.463029457
4501,0,0,0,0,8,30,1,9,1,1,375,417,455,23,NA,5.926926026,6.033086222,6.120297419
4503,0,0,0,0,9,30,1,8,0,0,577,NA,NA,26,NA,6.357842267,NA,NA
4504,0,0,0,0,13,25,1,9,0,0,531,638,661,25,96,6.274762021,6.458338283,6.49375384
4505,0,0,0,0,12,24,1,9,0,1,250,315,325,22,NA,5.521460918,5.752572639,5.783825182
4506,0,0,0,0,12,27,1,9,0,0,440,654,850,27,73,6.086774727,6.483107351,6.745236349
4507,0,0,0,0,12,26,1,9,0,0,457,583,925,27,75,6.124683391,6.368187186,6.829793738
4508,0,0,0,0,12,27,1,8,0,0,438,488,550,34,95,6.08221891,6.190315406,6.309918278
4509,0,0,0,0,12,26,1,8,0,0,NA,NA,NA,25,79,NA,NA,NA
4510,0,0,0,0,12,25,1,9,0,0,NA,NA,338,35,128,NA,NA,5.823045895
4511,0,0,0,0,12,27,1,9,1,0,550,NA,741,42,102,6.309918278,NA,6.608000625
4512,0,0,0,0,16,25,1,2,0,1,650,915,1136,31,107,6.476972363,6.818924065,7.035268599
4514,0,0,0,0,11,26,1,8,0,0,423,545,606,19,86,6.047372179,6.300785795,6.406879986
4515,0,0,0,0,10,26,1,8,0,0,NA,650,425,17,86,NA,6.476972363,6.052089169
4516,0,0,0,0,13,27,1,5,0,1,420,450,340,41,104,6.040254711,6.109247583,5.828945618
4517,0,0,0,0,14,25,1,5,0,1,200,667,700,43,106,5.298317367,6.502790046,6.551080335
4518,0,0,0,0,8,26,1,8,0,0,400,500,600,24,NA,5.991464547,6.214608098,6.396929655
4519,0,0,0,0,9,24,1,9,0,1,300,450,553,16,NA,5.703782475,6.109247583,6.315358002
4520,0,0,0,0,12,30,1,8,0,1,714,616,692,21,95,6.570882962,6.423246964,6.539585956
4521,0,0,0,0,12,25,1,5,0,0,398,500,575,37,116,5.986452005,6.214608098,6.354370041
4522,0,0,0,0,9,29,1,8,0,0,398,478,571,20,66,5.986452005,6.169610732,6.34738921
4523,0,0,0,0,16,28,1,8,0,1,734,760,817,38,101,6.598509029,6.633318433,6.705639095
4525,0,0,0,0,12,25,1,3,0,0,688,825,988,23,96,6.533788838,6.715383386,6.895682698
4530,0,0,0,0,6,28,1,8,0,0,212,265,335,NA,NA,5.356586275,5.579729826,5.814130532
4531,0,0,0,0,12,31,1,9,0,0,455,462,617,41,104,6.120297419,6.135564891,6.424869024
4534,0,0,0,0,15,24,1,2,0,1,350,NA,400,32,NA,5.857933154,NA,5.991464547
4535,0,0,0,0,16,28,1,4,0,0,577,NA,NA,39,138,6.357842267,NA,NA
4536,0,0,0,0,12,27,1,8,1,0,NA,NA,493,30,112,NA,NA,6.200509174
4538,0,0,0,0,16,31,1,6,0,0,699,NA,1026,34,105,6.549650742,NA,6.933423026
4539,0,0,0,0,16,27,1,2,0,0,375,NA,NA,44,106,5.926926026,NA,NA
4540,0,0,0,0,13,24,1,2,0,0,375,NA,NA,33,NA,5.926926026,NA,NA
4541,0,0,0,0,12,33,1,7,0,0,364,423,740,40,NA,5.897153868,6.047372179,6.606650186
4543,0,0,0,0,12,29,1,8,1,1,220,NA,800,22,67,5.393627546,NA,6.684611728
4548,0,0,0,0,16,31,1,8,1,1,621,923,751,27,NA,6.431331082,6.827629235,6.621405652
4551,0,0,0,0,11,31,1,9,1,0,375,313,333,31,NA,5.926926026,5.746203191,5.80814249
4552,0,0,0,0,16,26,1,5,1,0,341,NA,NA,24,97,5.831882477,NA,NA
4553,0,0,0,0,16,24,1,5,1,0,380,418,598,16,NA,5.940171253,6.035481433,6.393590754
4554,0,0,0,0,11,32,1,9,0,1,260,327,340,37,NA,5.560681631,5.789960171,5.828945618
4557,0,0,0,0,8,30,1,9,1,1,489,289,390,30,NA,6.192362489,5.666426688,5.966146739
4558,0,0,0,0,11,26,1,8,1,1,433,556,689,18,NA,6.070737728,6.320768294,6.535241271
4560,0,0,0,0,11,27,1,9,1,1,365,500,575,19,NA,5.899897354,6.214608098,6.354370041
4562,0,0,0,0,14,33,1,9,1,1,257,500,500,41,NA,5.549076085,6.214608098,6.214608098
4563,0,0,0,0,16,28,1,3,0,1,NA,NA,NA,38,122,NA,NA,NA
4564,0,0,0,0,14,26,1,3,0,1,513,NA,NA,29,NA,6.240275845,NA,NA
4565,0,0,0,0,15,31,1,8,0,1,288,NA,NA,40,108,5.66296048,NA,NA
4567,0,0,0,0,18,30,1,6,0,1,866,1923,1923,44,125,6.763884909,7.561641746,7.561641746
4568,0,0,0,0,12,25,1,8,0,1,433,548,808,34,106,6.070737728,6.306275287,6.694562059
4569,0,0,0,0,1,29,1,8,0,1,500,NA,NA,8,NA,6.214608098,NA,NA
4571,0,0,0,0,16,29,1,1,0,1,NA,NA,NA,43,123,NA,NA,NA
4572,0,0,0,0,16,24,1,3,0,1,548,693,866,32,NA,6.306275287,6.541029999,6.763884909
4573,0,0,0,0,12,29,1,8,0,1,400,NA,NA,25,99,5.991464547,NA,NA
4574,0,0,0,0,9,30,1,9,0,1,433,524,560,20,NA,6.070737728,6.261491684,6.327936784
4575,0,0,0,0,8,34,1,8,1,1,NA,NA,NA,35,NA,NA,NA,NA
4577,1,0,0,0,17,26,1,1,0,1,NA,855,808,34,101,NA,6.751101469,6.694562059
4579,1,0,0,0,13,24,1,1,0,0,375,NA,432,26,NA,5.926926026,NA,6.068425588
4580,1,0,0,0,12,32,1,3,0,1,547,601,788,42,96,6.304448802,6.398594935,6.66949809
4584,1,0,0,0,12,24,1,3,0,0,375,400,613,24,NA,5.926926026,5.991464547,6.418364936
4586,1,0,0,0,14,25,1,6,0,0,500,434,NA,33,114,6.214608098,6.073044534,NA
4587,1,0,0,0,16,24,1,1,0,0,355,NA,705,36,117,5.872117789,NA,6.558197803
4589,1,0,0,0,12,29,1,6,0,1,600,550,850,34,105,6.396929655,6.309918278,6.745236349
4590,1,0,0,0,12,34,1,8,0,1,650,725,900,40,106,6.476972363,6.586171655,6.802394763
4591,1,0,0,0,12,32,1,8,0,1,848,1200,1418,44,102,6.742880636,7.090076836,7.257002707
4592,1,0,0,0,12,27,1,7,0,1,325,418,380,33,NA,5.783825182,6.035481433,5.940171253
4593,0,1,1,0,12,33,1,9,1,0,289,254,260,35,75,5.666426688,5.537334267,5.560681631
4594,0,1,1,0,14,24,1,8,1,0,457,618,662,27,99,6.124683391,6.426488457,6.495265556
4596,0,1,1,0,14,29,1,3,1,1,711,NA,1148,35,NA,6.56667243,NA,7.045776577
4597,0,1,1,0,12,26,1,3,1,0,NA,NA,NA,35,103,NA,NA,NA
4598,0,1,1,0,12,24,1,5,1,0,NA,NA,325,28,NA,NA,NA,5.783825182
4600,0,1,1,0,12,32,1,8,0,0,NA,NA,313,35,NA,NA,NA,5.746203191
4601,0,1,1,0,13,34,1,6,0,0,413,NA,563,46,90,6.023447593,NA,6.333279628
4602,0,1,1,0,12,24,1,3,0,0,NA,508,563,30,104,NA,6.230481448,6.333279628
4603,0,1,1,0,16,25,1,4,1,1,649,952,1154,26,101,6.475432717,6.858565035,7.050989447
4606,0,1,1,0,13,26,1,9,0,1,633,623,357,37,115,6.450470422,6.434546519,5.877735782
4607,0,1,1,0,16,28,1,6,0,0,721,866,1010,37,118,6.580639137,6.763884909,6.91770561
4609,0,1,1,0,12,32,1,5,0,1,913,940,1442,40,108,6.816735881,6.845879875,7.273786318
4610,0,1,1,0,13,26,1,8,0,0,375,500,600,29,101,5.926926026,6.214608098,6.396929655
4611,0,1,1,0,18,27,1,3,0,1,592,NA,962,37,127,6.383506635,NA,6.869014451
4616,0,0,0,0,16,32,1,4,0,0,764,412,673,41,114,6.638567789,6.021023349,6.51174533
4617,0,0,0,0,12,26,1,8,0,0,500,500,NA,24,NA,6.214608098,6.214608098,NA
4622,0,0,0,0,11,25,1,7,1,1,275,325,651,30,76,5.616771098,5.783825182,6.478509642
4623,0,0,0,0,10,24,1,7,1,1,260,525,963,20,NA,5.560681631,6.263398263,6.870053412
4624,0,0,0,0,16,28,1,2,0,0,962,NA,886,42,132,6.869014451,NA,6.786716951
4625,0,0,0,0,12,28,1,9,1,0,625,225,750,28,50,6.43775165,5.416100402,6.620073207
4626,0,0,0,0,12,26,1,9,1,0,333,333,455,26,84,5.80814249,5.80814249,6.120297419
4627,0,0,0,0,12,29,1,9,1,0,625,630,754,23,55,6.43775165,6.445719819,6.625392368
4628,0,0,0,0,10,24,1,9,1,0,250,333,625,18,NA,5.521460918,5.80814249,6.43775165
4629,0,0,0,0,12,34,1,9,1,0,359,375,700,23,73,5.883322388,5.926926026,6.551080335
4630,0,0,0,0,12,28,1,9,1,0,NA,NA,NA,28,NA,NA,NA,NA
4631,0,0,0,0,12,34,1,9,1,0,550,NA,NA,19,NA,6.309918278,NA,NA
4632,0,0,0,0,12,24,1,9,1,0,403,738,861,16,61,5.998936562,6.603943825,6.758094504
4635,0,0,0,0,11,26,1,7,1,1,463,360,503,14,84,6.137727054,5.886104031,6.22059017
4636,0,0,0,0,10,33,1,8,1,0,NA,NA,NA,17,NA,NA,NA,NA
4637,0,0,0,0,12,24,1,8,1,0,396,543,555,12,NA,5.981414211,6.29710932,6.318968114
4639,0,0,0,0,12,24,1,9,1,0,278,336,375,20,NA,5.627621114,5.81711116,5.926926026
4642,1,0,0,0,14,27,1,9,1,0,400,468,417,28,71,5.991464547,6.148468296,6.033086222
4643,1,0,0,0,16,24,1,9,1,0,415,522,NA,27,84,6.02827852,6.257667588,NA
4644,1,0,0,0,12,33,1,8,1,0,462,521,704,36,NA,6.135564891,6.255750042,6.556778356
4645,1,0,0,0,18,33,1,9,0,0,1442,1923,1923,44,101,7.273786318,7.561641746,7.561641746
4648,1,0,0,0,4,27,1,9,1,0,125,200,300,NA,NA,4.828313737,5.298317367,5.703782475
4650,1,0,0,0,10,34,1,9,1,0,200,NA,417,22,NA,5.298317367,NA,6.033086222
4653,1,0,0,0,16,24,1,4,1,0,NA,NA,NA,32,NA,NA,NA,NA
4654,1,0,0,0,10,31,1,9,1,0,300,325,310,18,NA,5.703782475,5.783825182,5.736572297
4655,1,0,0,0,10,32,1,9,1,0,521,693,990,28,NA,6.255750042,6.541029999,6.897704943
4656,1,0,0,0,13,25,1,6,1,1,266,479,625,24,69,5.583496309,6.171700597,6.43775165
4657,1,0,0,0,11,26,1,9,1,0,325,338,313,18,80,5.783825182,5.823045895,5.746203191
4658,1,0,0,0,3,28,1,8,1,0,NA,NA,250,NA,NA,NA,NA,5.521460918
4659,1,0,0,0,9,30,1,8,1,1,350,500,NA,19,NA,5.857933154,6.214608098,NA
4660,1,0,0,0,9,34,1,9,1,0,340,500,600,41,NA,5.828945618,6.214608098,6.396929655
4661,1,0,0,0,13,25,1,8,1,0,625,625,790,28,NA,6.43775165,6.43775165,6.672032945
4662,1,0,0,0,10,29,1,9,0,0,214,265,NA,16,69,5.365976015,5.579729826,NA
4663,1,0,0,0,12,28,1,6,0,0,688,866,938,37,104,6.533788838,6.763884909,6.843749949
4664,1,0,0,0,8,32,1,6,0,1,275,NA,577,31,NA,5.616771098,NA,6.357842267
4665,1,0,0,0,12,26,1,6,0,0,NA,NA,NA,44,108,NA,NA,NA
4666,1,0,0,0,10,32,1,8,0,0,457,527,624,40,92,6.124683391,6.267200549,6.436150368
4668,1,0,0,0,12,26,1,9,1,1,615,561,NA,28,NA,6.421622268,6.329720906,NA
4671,1,0,0,0,16,25,1,5,1,1,732,788,963,40,102,6.595780514,6.66949809,6.870053412
4672,1,0,0,0,12,26,1,9,1,0,163,285,400,25,NA,5.093750201,5.65248918,5.991464547
4673,1,0,0,0,8,24,1,9,1,0,260,278,275,18,NA,5.560681631,5.627621114,5.616771098
4674,1,0,0,0,11,27,1,9,0,0,492,521,710,26,NA,6.198478716,6.255750042,6.56526497
4675,1,0,0,0,12,26,1,9,1,1,575,600,721,16,NA,6.354370041,6.396929655,6.580639137
4678,1,0,0,0,12,25,1,9,1,1,510,538,657,22,NA,6.234410726,6.28785856,6.487684018
4680,1,0,0,0,8,26,1,9,1,1,565,NA,NA,16,NA,6.336825731,NA,NA
4682,1,0,0,0,9,29,1,8,1,0,515,270,NA,23,NA,6.244166901,5.598421959,NA
4683,1,0,0,0,8,25,1,8,1,1,471,674,NA,18,NA,6.154858094,6.513230111,NA
4684,1,0,0,0,13,27,1,4,1,0,335,NA,595,21,97,5.814130532,NA,6.388561406
4686,1,0,0,0,12,28,1,8,1,0,481,462,750,27,83,6.17586727,6.135564891,6.620073207
4687,1,0,0,0,12,26,1,8,1,0,642,817,900,36,98,6.464588304,6.705639095,6.802394763
4688,1,0,0,0,10,25,1,8,1,0,573,675,540,25,70,6.350885717,6.514712691,6.29156914
4692,1,0,0,0,6,32,1,9,1,0,315,436,550,19,NA,5.752572639,6.077642243,6.309918278
4693,1,0,0,0,11,30,1,8,1,1,360,NA,433,45,NA,5.886104031,NA,6.070737728
4696,1,0,0,0,12,25,1,9,1,1,339,438,520,26,90,5.826000107,6.08221891,6.253828812
4697,1,0,0,0,13,26,1,8,0,0,400,528,641,26,87,5.991464547,6.269096284,6.463029457
4698,1,0,0,0,15,24,1,4,0,0,300,404,400,38,96,5.703782475,6.001414878,5.991464547
4699,1,0,0,0,10,34,1,6,0,0,580,721,900,34,80,6.363028104,6.580639137,6.802394763
4700,1,0,0,0,14,24,1,6,0,0,321,NA,NA,34,102,5.771441123,NA,NA
4701,1,0,0,0,12,26,1,9,1,1,475,625,NA,21,79,6.163314804,6.43775165,NA
4702,1,0,0,0,7,25,1,9,1,1,445,NA,NA,16,NA,6.098074282,NA,NA
4704,1,0,0,0,6,25,1,9,1,0,300,NA,NA,4,NA,5.703782475,NA,NA
4708,1,0,0,0,9,33,1,9,1,0,NA,NA,NA,30,NA,NA,NA,NA
4709,1,0,0,0,14,33,1,9,1,0,NA,NA,NA,32,92,NA,NA,NA
4711,1,0,0,0,10,27,1,9,1,0,252,NA,NA,14,NA,5.529429088,NA,NA
4712,1,0,0,0,12,25,1,8,1,0,419,462,635,20,NA,6.03787092,6.135564891,6.453624999
4713,1,0,0,0,6,34,1,9,1,0,317,463,563,30,NA,5.758901774,6.137727054,6.333279628
4715,1,0,0,0,16,29,1,6,0,0,553,693,513,40,104,6.315358002,6.541029999,6.240275845
4716,0,0,0,0,18,31,1,8,0,0,721,808,894,35,104,6.580639137,6.694562059,6.795705775
4717,0,0,0,0,12,25,1,6,0,0,NA,800,750,31,NA,NA,6.684611728,6.620073207
4718,0,0,0,0,8,33,1,9,0,0,NA,350,NA,26,NA,NA,5.857933154,NA
4721,0,0,0,0,13,25,1,6,0,0,729,693,1079,30,101,6.591673732,6.541029999,6.983789965
4722,0,0,0,0,12,25,1,8,0,1,314,NA,NA,28,115,5.749392986,NA,NA
4723,0,0,0,0,9,27,1,8,0,0,220,310,NA,18,NA,5.393627546,5.736572297,NA
4724,0,1,0,1,8,25,1,9,1,0,235,265,310,24,NA,5.459585514,5.579729826,5.736572297
4727,0,1,0,1,8,25,1,9,1,0,NA,NA,NA,27,NA,NA,NA,NA
4730,0,1,0,1,9,27,1,9,1,0,333,350,550,22,NA,5.80814249,5.857933154,6.309918278
4731,0,1,0,1,11,26,1,9,1,0,333,408,478,12,NA,5.80814249,6.011267174,6.169610732
4732,0,1,0,1,10,24,1,9,1,0,NA,500,425,16,NA,NA,6.214608098,6.052089169
4733,0,1,0,1,11,30,1,8,1,0,333,408,463,NA,NA,5.80814249,6.011267174,6.137727054
4734,0,1,0,1,12,28,1,8,1,0,380,363,683,26,NA,5.940171253,5.894402834,6.52649486
4735,0,1,0,1,12,26,1,8,1,0,390,505,580,24,NA,5.966146739,6.224558429,6.363028104
4736,0,1,0,1,5,34,1,9,1,0,250,325,343,18,NA,5.521460918,5.783825182,5.837730447
4738,0,1,0,1,17,27,1,8,1,1,673,791,1043,27,107,6.51174533,6.673297968,6.949856455
4739,0,1,0,1,16,26,1,8,1,1,483,631,938,29,98,6.180016654,6.447305863,6.843749949
4740,0,1,0,1,16,25,1,8,1,1,769,NA,1154,25,96,6.64509097,NA,7.050989447
4741,0,1,0,1,16,28,1,1,1,1,NA,NA,817,30,121,NA,NA,6.705639095
4742,0,1,0,1,18,28,1,4,1,1,NA,NA,NA,42,106,NA,NA,NA
4743,0,1,0,1,4,25,1,8,1,1,325,385,528,8,NA,5.783825182,5.953243334,6.269096284
4744,0,1,0,1,11,30,1,9,1,0,465,288,688,18,NA,6.142037406,5.66296048,6.533788838
4747,0,1,0,1,12,26,1,5,0,0,NA,NA,NA,31,101,NA,NA,NA
4748,0,1,0,1,14,24,1,5,0,0,350,390,462,21,NA,5.857933154,5.966146739,6.135564891
4749,0,1,0,1,12,26,1,8,1,1,375,523,577,25,NA,5.926926026,6.259581464,6.357842267
4751,0,1,0,1,7,26,1,9,1,1,NA,NA,NA,14,NA,NA,NA,NA
4752,0,1,0,1,5,27,1,8,0,0,300,372,467,35,NA,5.703782475,5.918893854,6.146329258
4756,0,1,0,1,16,25,1,8,1,1,475,673,863,21,NA,6.163314804,6.51174533,6.760414691
4757,0,1,0,1,12,27,1,9,1,1,528,NA,500,18,NA,6.269096284,NA,6.214608098
4758,0,1,0,1,10,26,1,9,1,0,513,608,500,27,NA,6.240275845,6.410174882,6.214608098
4759,0,1,0,1,12,27,1,9,1,1,445,870,NA,32,NA,6.098074282,6.768493212,NA
4760,0,1,0,1,11,29,1,8,1,0,265,341,355,28,NA,5.579729826,5.831882477,5.872117789
4761,0,1,0,1,12,27,1,8,1,0,260,265,325,16,NA,5.560681631,5.579729826,5.783825182
4763,0,1,0,1,9,24,1,8,1,1,318,NA,500,10,NA,5.762051383,NA,6.214608098
4764,0,0,0,0,12,26,1,5,0,0,626,804,855,39,99,6.439350371,6.689599269,6.751101469
4765,0,0,0,0,11,25,1,5,0,0,400,NA,755,33,NA,5.991464547,NA,6.626717749
4766,0,0,0,0,14,24,1,7,0,1,378,536,878,25,NA,5.934894196,6.284134161,6.777646594
4768,0,0,0,0,16,29,1,2,0,0,803,866,1129,34,112,6.688354714,6.763884909,7.029087564
4769,0,0,0,0,16,25,1,2,0,0,447,572,841,25,118,6.102558595,6.349138991,6.73459166
4771,1,0,0,0,15,28,1,5,0,0,319,NA,NA,26,83,5.765191103,NA,NA
4772,1,0,0,0,8,30,1,9,0,0,401,500,500,25,NA,5.993961427,6.214608098,6.214608098
4773,1,0,0,0,9,27,1,8,0,1,438,592,250,31,NA,6.08221891,6.383506635,5.521460918
4774,1,0,0,0,10,24,1,8,0,1,417,509,664,36,NA,6.033086222,6.232448017,6.498282149
4775,1,0,0,0,10,25,1,8,0,0,375,NA,589,24,NA,5.926926026,NA,6.378426184
4776,1,0,0,0,16,30,1,3,0,1,616,605,1538,41,107,6.423246964,6.405228458,7.33823815
4777,1,0,0,0,12,28,1,2,0,1,354,462,872,38,91,5.869296913,6.135564891,6.770789424
4778,1,0,0,0,18,28,1,2,0,1,425,497,1282,24,96,6.052089169,6.208590026,7.156176637
4779,1,0,0,0,12,26,1,2,0,0,265,425,485,24,89,5.579729826,6.052089169,6.184148891
4780,1,0,0,0,13,24,1,2,0,1,25,25,NA,22,92,3.218875825,3.218875825,NA
4784,1,0,0,0,14,24,1,1,0,1,426,NA,778,41,118,6.054439346,NA,6.656726524
4785,1,0,0,0,10,29,1,8,0,0,NA,NA,NA,31,86,NA,NA,NA
4786,1,0,0,0,12,25,1,5,0,0,250,481,325,39,113,5.521460918,6.17586727,5.783825182
4787,1,0,0,0,17,25,1,3,0,1,560,800,950,33,116,6.327936784,6.684611728,6.856461985
4788,1,0,0,0,12,34,1,9,0,0,NA,NA,NA,31,95,NA,NA,NA
4789,1,0,0,0,12,29,1,8,0,0,289,520,769,29,105,5.666426688,6.253828812,6.64509097
4790,1,0,0,0,16,26,1,8,0,0,393,614,545,30,120,5.973809612,6.419994928,6.300785795
4791,1,0,0,0,12,26,1,8,0,1,577,664,846,32,107,6.357842267,6.498282149,6.74051936
4792,1,0,0,0,12,24,1,8,0,1,NA,NA,725,24,NA,NA,NA,6.586171655
4793,1,0,0,0,17,32,1,5,0,0,346,NA,NA,49,94,5.846438775,NA,NA
4794,1,0,0,0,16,28,1,3,0,1,1282,2404,3846,31,98,7.156176637,7.784889296,8.254788926
4795,1,1,0,1,17,28,1,2,0,1,865,1085,1386,36,126,6.762729507,6.989335266,7.23417718
4796,1,1,0,1,14,24,1,2,0,1,413,583,500,28,96,6.023447593,6.368187186,6.214608098
4799,1,1,0,1,6,29,1,4,0,1,225,245,310,25,NA,5.416100402,5.501258211,5.736572297
4800,1,1,0,1,12,26,1,9,0,0,NA,875,NA,26,101,NA,6.774223886,NA
4802,1,1,0,1,12,26,1,8,0,0,NA,NA,NA,19,NA,NA,NA,NA
4803,0,1,1,0,14,27,1,8,0,1,404,572,618,39,84,6.001414878,6.349138991,6.426488457
4804,0,1,1,0,12,31,1,8,0,1,721,840,1040,36,108,6.580639137,6.733401892,6.946975992
4805,0,1,1,0,12,30,1,8,0,1,577,625,751,32,104,6.357842267,6.43775165,6.621405652
4806,0,1,1,0,12,26,1,8,0,0,500,491,520,20,110,6.214608098,6.196444128,6.253828812
4807,0,1,1,0,10,28,1,8,0,0,NA,NA,NA,37,87,NA,NA,NA
4808,0,1,1,0,12,29,1,8,0,0,250,275,NA,35,96,5.521460918,5.616771098,NA
4810,0,1,1,0,12,26,1,8,0,0,155,152,380,28,106,5.043425117,5.023880521,5.940171253
4811,0,1,1,0,12,27,1,8,0,0,406,570,673,18,68,6.00635316,6.345636361,6.51174533
4818,1,0,0,0,12,33,1,9,1,1,350,NA,300,45,83,5.857933154,NA,5.703782475
4819,1,0,0,0,12,26,1,9,1,1,462,513,NA,24,66,6.135564891,6.240275845,NA
4821,1,0,0,0,10,34,1,6,0,1,500,684,753,34,70,6.214608098,6.527957918,6.624065228
4822,1,0,0,0,16,30,1,5,0,1,846,1068,1065,39,104,6.74051936,6.97354302,6.970730078
4823,1,0,0,0,12,29,1,6,0,1,577,795,NA,41,87,6.357842267,6.678342115,NA
4824,1,0,0,0,16,28,1,6,0,1,400,NA,NA,38,110,5.991464547,NA,NA
4827,1,0,0,0,11,34,1,6,0,0,741,748,NA,38,87,6.608000625,6.617402978,NA
4831,1,0,0,0,14,25,1,3,0,1,350,350,982,31,100,5.857933154,5.857933154,6.889591308
4832,1,0,0,0,12,26,1,2,0,1,438,1000,1070,42,91,6.08221891,6.907755279,6.975413927
4833,1,0,0,0,13,25,1,1,0,1,727,NA,NA,35,NA,6.588926478,NA,NA
4834,1,0,0,0,11,25,1,8,0,1,970,4042,625,28,NA,6.877296071,8.304494898,6.43775165
4835,0,0,0,0,12,28,1,9,0,0,NA,NA,NA,46,120,NA,NA,NA
4837,0,0,0,0,16,30,1,3,0,1,751,962,1298,48,109,6.621405652,6.869014451,7.168579897
